restaurant_name,food_item,description,price,special_price,special_from,,,special_to,packaging_charge,max_packaging_charge,status,available_from,available_to,breakfast_available_from,breakfast_available_to,lunch_available_from,lunch_available_to,dinner_available_from,dinner_available_to,available_days,item_status,image,main_cat,sub_cat,recommended,ingredients,cat_order,product_order
ARAFA CHICKEN PARK,Double Layer Italian BBQ Chicken Cheese Burger,,242,,,,,,0,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Burger,,0,,25,15
ARAFA CHICKEN PARK,Double Layer Tandoori Tikka Cheese Burger,,242,,,,,,0,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Burger,,0,,25,16
ARAFA CHICKEN PARK,Double Layer Peri Peri Chicken Burger,,242,,,,,,0,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Burger,,0,,25,17
ARAFA CHICKEN PARK,Double Layer Chicken Patty Burger,,242,,,,,,0,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Burger,,0,,25,18
ARAFA CHICKEN PARK,Double Layer Chicken Marrie Gold Buger,,242,,,,,,0,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Burger,,0,,25,19
ARAFA CHICKEN PARK,Double Layer Mutton Burger,,308,,,,,,0,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Burger,,0,,25,20
ARAFA CHICKEN PARK,Double Layer Cheese Burger with Veg Patty,,286,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Burger,,0,,25,21
ARAFA CHICKEN PARK,Double Layer Panner Burger,,286,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Burger,,0,,25,22
ARAFA CHICKEN PARK,Lime Soda Salt,,77,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soda,,0,,26,1
ARAFA CHICKEN PARK,Lime Soda Sweet,,77,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soda,,0,,26,2
ARAFA CHICKEN PARK,Lime Soda Salt & Sweet,,77,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soda,,0,,26,3
ARAFA CHICKEN PARK,Orange Lime Soda,,99,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soda,,0,,26,4
ARAFA CHICKEN PARK,Grape Lime Soda,,99,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soda,,0,,26,5
ARAFA CHICKEN PARK,Pineapple Lime Soda,,99,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soda,,0,,26,6
ARAFA CHICKEN PARK,Mint Lime Soda,,99,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soda,,0,,26,7
ARAFA CHICKEN PARK,Masala Soda,,99,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soda,,0,,26,8
ARAFA CHICKEN PARK,Nannari Sarbath Soda,,99,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soda,,0,,26,9
ARAFA CHICKEN PARK,Lime Juice,,77,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Lime Juice,,0,,27,1
ARAFA CHICKEN PARK,Grape Lime,,88,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Lime Juice,,0,,27,2
ARAFA CHICKEN PARK,Orange Lime,,88,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Lime Juice,,0,,27,3
ARAFA CHICKEN PARK,Pineapple Lime,,88,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Lime Juice,,0,,27,4
ARAFA CHICKEN PARK,Mint Lime,,88,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Lime Juice,,0,,27,5
ARAFA CHICKEN PARK,Fresh Orange Juice,,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Fresh Juice,,0,,28,1
ARAFA CHICKEN PARK,Fresh Pineapple Juice,,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Fresh Juice,,0,,28,2
ARAFA CHICKEN PARK,Fresh Grape Juice,,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Fresh Juice,,0,,28,3
ARAFA CHICKEN PARK,Fresh Sathukudi Juice,,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Fresh Juice,,0,,28,4
ARAFA CHICKEN PARK,Fresh Watermelon Juice,,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Fresh Juice,,0,,28,5
ARAFA CHICKEN PARK,Fresh Pappaya Juice,,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Fresh Juice,,0,,28,6
ARAFA CHICKEN PARK,Fresh Apple Juice,,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Fresh Juice,,0,,28,7
ARAFA CHICKEN PARK,Fresh Pine Orange Juice,,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Fresh Juice,,0,,28,8
ARAFA CHICKEN PARK,Fresh Fruit Cocktail Juice,,187,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Fresh Juice,,0,,28,9
ARAFA CHICKEN PARK,Mini Falooda,,132,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Desserts,,0,,29,1
ARAFA CHICKEN PARK,Royal Falooda with Nuts & Fruits,,198,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Desserts,,0,,29,2
ARAFA CHICKEN PARK,Mixed Fruit Salad with Toppings,,132,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Desserts,,0,,29,3
ARAFA CHICKEN PARK,Mixed Fruit Salad with Ice Cream & Topings,,165,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Desserts,,0,,29,4
ARAFA CHICKEN PARK,Sizzling Brownie 1 Pc,Cake & Ice Cream Served in Hot Plate,209,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Desserts,,0,,29,5
ARAFA CHICKEN PARK,Sizzling Brownie 2 Pc,Cake & Ice Cream Served in Hot Plate,286,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Desserts,,0,,29,6
ARAFA CHICKEN PARK,Elaneer Payasam,,132,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Desserts,,0,,29,7
ARAFA CHICKEN PARK,Elaneer Payasam with Ice Scoop,,165,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Desserts,,0,,29,8
ARAFA CHICKEN PARK,Rawa Firni,,55,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Desserts,,0,,29,9
ARAFA CHICKEN PARK,Rawa Firni with Ice Cream,,88,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Desserts,,0,,29,10
ARAFA CHICKEN PARK,Vannila Ice Cream with Toppings,,88,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Ice Cream Scoops,,0,,30,1
ARAFA CHICKEN PARK,Butter Scotch Ice Cream with Toppings,,88,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Ice Cream Scoops,,0,,30,2
ARAFA CHICKEN PARK,Pista Ice Cream with Toppings,,88,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Ice Cream Scoops,,0,,30,3
ARAFA CHICKEN PARK,Chocolate Ice Cream with Toppings,,88,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Ice Cream Scoops,,0,,30,4
ARAFA CHICKEN PARK,Strawberry Ice Cream with Toppings,,88,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Ice Cream Scoops,,0,,30,5
ARAFA CHICKEN PARK,Mango Ice Cream with Toppings,,88,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Ice Cream Scoops,,0,,30,6
ARAFA CHICKEN PARK,Sweet Beeda,,33,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Ice Cream Scoops,,0,,30,7
ARAFA CHICKEN PARK,Vannilla Milkshake (with out Ice Cream),,143,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,1
ARAFA CHICKEN PARK,Pista Milkshake (with out Ice Cream),,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,2
ARAFA CHICKEN PARK,Strawberry Milkshake (with out Ice Cream),,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,3
ARAFA CHICKEN PARK,Butter Scotch Milkshake (with out Ice Cream),,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,4
ARAFA CHICKEN PARK,Chocolate Milkshake (with out Ice Cream),,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,5
ARAFA CHICKEN PARK,Cold Coffee Milkshake (with out Ice Cream),,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,6
ARAFA CHICKEN PARK,Kiwi Milkshake (with out Ice Cream),,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,7
ARAFA CHICKEN PARK,Blue Berry Milkshake (with out Ice Cream),,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,8
ARAFA CHICKEN PARK,Black Current Milkshake (with out Ice Cream),,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,9
ARAFA CHICKEN PARK,Brownie Choclate Mud Milkshake (with out Ice Cream),,165,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,10
ARAFA CHICKEN PARK,Mango Milkshake (with out Ice Cream),,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,11
ARAFA CHICKEN PARK,Pappaya Milkshake (with out Ice Cream),,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,12
ARAFA CHICKEN PARK,Pineapple Milkshake (with out Ice Cream),,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,13
ARAFA CHICKEN PARK,Grape Milkshake (with out Ice Cream),,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,14
ARAFA CHICKEN PARK,Apple Milkshake (with out Ice Cream),,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,15
ARAFA CHICKEN PARK,Dates Milkshake (with out Ice Cream),,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,16
ARAFA CHICKEN PARK,Dry Fruit Mix Milkshake (with out Ice Cream),,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,17
ARAFA CHICKEN PARK,Dairy Milk Choclate Milkshake (with out Ice Cream),,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,18
ARAFA CHICKEN PARK,Passion Fruit Milkshake (with out Ice Cream),,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,19
ARAFA CHICKEN PARK,Hot Choclate Milkshake (Hot) ,,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,20
ARAFA CHICKEN PARK,Badam Milkshake (Hot) ,,154,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,21
ARAFA CHICKEN PARK,Vanilla Milkshake (with 1 Scoop Ice Cream),,176,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,22
ARAFA CHICKEN PARK,Pista Milkshake (with 1 Scoop Ice Cream),,187,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,23
ARAFA CHICKEN PARK,Strawberry Milkshake (with 1 Scoop Ice Cream),,187,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,24
ARAFA CHICKEN PARK,ButterScotch Milkshake (with 1 Scoop Ice Cream),,187,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,25
ARAFA CHICKEN PARK,Chocolate Milkshake (with 1 Scoop Ice Cream),,187,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,26
ARAFA CHICKEN PARK,Cold Coffee Milkshake (with 1 Scoop Ice Cream),,187,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,27
ARAFA CHICKEN PARK,Kiwi Milkshake (with 1 Scoop Ice Cream),,187,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,28
ARAFA CHICKEN PARK,Blue Berry Milkshake (with 1 Scoop Ice Cream),,187,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,29
ARAFA CHICKEN PARK,Black Current Milkshake (with 1 Scoop Ice Cream),,187,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,30
ARAFA CHICKEN PARK,Brownie Chocolate Mud Milkshake (with 1 Scoop Ice Cream),,198,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,31
ARAFA CHICKEN PARK,Mango Milkshake (with 1 Scoop Ice Cream),,187,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,32
ARAFA CHICKEN PARK,Papaya Milkshake (with 1 Scoop Ice Cream),,187,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,33
ARAFA CHICKEN PARK,Pineapple Milkshake (with 1 Scoop Ice Cream),,187,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,34
ARAFA CHICKEN PARK,Grape Milkshake (with 1 Scoop Ice Cream),,187,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,35
ARAFA CHICKEN PARK,Apple Milkshake (with 1 Scoop Ice Cream),,187,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,36
ARAFA CHICKEN PARK,Dates Milkshake (with 1 Scoop Ice Cream),,187,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,37
ARAFA CHICKEN PARK,Dry Fruit Mix Milkshake (with 1 Scoop Ice Cream),,187,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,38
ARAFA CHICKEN PARK,Dairy Milk Choclate Milkshake (with 1 Scoop Ice Cream),,187,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,39
ARAFA CHICKEN PARK,Passion Fruit Milkshake (with 1 Scoop Ice Cream),,187,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Milkshake,,0,,31,40
ARAFA CHICKEN PARK,Onion Raita with Curd,,88,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Salads,,0,,32,1
ARAFA CHICKEN PARK,Mixed Vegtable Salad,,88,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Salads,,0,,32,2
ARAFA CHICKEN PARK,Mixed Fruit Salad Platter,,132,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Salads,,0,,32,3
ARAFA CHICKEN PARK,Hummus (M),,66,,,,,,0,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Salads,,0,,32,4
ARAFA CHICKEN PARK,Hummus (L),,132,,,,,,0,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Salads,,0,,32,5
ARAFA CHICKEN PARK,Mutton Soup,,165,,,,,,0,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soup,,0,,33,1
ARAFA CHICKEN PARK,Chicken Soup,,132,,,,,,0,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soup,,0,,33,2
ARAFA CHICKEN PARK,Crab Soup,,132,,,,,,0,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soup,,0,,33,3
ARAFA CHICKEN PARK,Veg Soup,,132,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soup,,0,,33,4
ARAFA CHICKEN PARK,Mushroom Soup,,132,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soup,,0,,33,5
ARAFA CHICKEN PARK,Manchow Soup,,132,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soup,,0,,33,6
ARAFA CHICKEN PARK,Corn Soup,,132,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Soup,,0,,33,7
ARAFA CHICKEN PARK,Blue Lime Mojito,,99,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Mojito,,0,,34,1
ARAFA CHICKEN PARK,Blue Citrus Mojito,,99,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Mojito,,0,,34,2
ARAFA CHICKEN PARK,Water Melon Mojito,,99,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Mojito,,0,,34,3
ARAFA CHICKEN PARK,Vergino Mojito,,66,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Mojito,,0,,34,4
ARAFA CHICKEN PARK,Mint Mojito,,99,,,,,,0,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Mojito,,0,,34,5
